Datum;Gemeentecode;Aantal
2020-04-12;1705;56
2020-04-12;1706;125
2020-04-12;1708;46
2020-04-12;1709;40
2020-04-12;1711;62
2020-04-12;1714;14
2020-04-12;1719;42
2020-04-12;1721;187
2020-04-12;1723;40
2020-04-12;1724;33
2020-04-12;1728;38
2020-04-12;1729;38
2020-04-12;1730;31
2020-04-12;1731;17
2020-04-12;1734;90
2020-04-12;1735;47
2020-04-12;1740;60
2020-04-12;1742;71
2020-04-12;1771;63
2020-04-12;1773;29
2020-04-12;1774;59
2020-04-12;1783;135
2020-04-12;1842;11
2020-04-12;1859;29
2020-04-12;1876;26
2020-04-12;1883;217
2020-04-12;1884;14
2020-04-12;1891;6
2020-04-12;1892;63
2020-04-12;1894;215
2020-04-12;1895;6
2020-04-12;1896;103
2020-04-12;1900;50
2020-04-12;1901;28
2020-04-12;1903;105
2020-04-12;1904;62
2020-04-12;1911;48
2020-04-12;1916;54
2020-04-12;1924;211
2020-04-12;1926;54
2020-04-12;1930;97
2020-04-12;1931;91
2020-04-12;1940;42
2020-04-12;1942;71
2020-04-12;1945;119
2020-04-12;1948;372
2020-04-12;1949;55
2020-04-12;1950;5
2020-04-12;1952;20
2020-04-12;1954;68
2020-04-12;1955;32
2020-04-12;1959;82
2020-04-12;1960;97
2020-04-12;1961;141
2020-04-12;1963;148
2020-04-12;1966;22
2020-04-12;1969;47
2020-04-12;1970;22
2020-04-12;1978;70
2020-04-13;3;2
2020-04-13;10;13
2020-04-13;14;136
2020-04-13;24;2
2020-04-13;34;171
2020-04-13;37;4
2020-04-13;47;7
2020-04-13;50;20
2020-04-13;59;5
2020-04-13;72;11
2020-04-13;74;57
2020-04-13;80;47
2020-04-13;85;2
2020-04-13;86;16
2020-04-13;90;25
2020-04-13;93;1
2020-04-13;98;13
2020-04-13;106;29
2020-04-13;109;40
2020-04-13;114;55
2020-04-13;118;41
2020-04-13;119;25
2020-04-13;141;64
2020-04-13;147;40
2020-04-13;148;52
2020-04-13;150;116
2020-04-13;153;136
2020-04-13;158;39
2020-04-13;160;120
2020-04-13;163;41
2020-04-13;164;98
2020-04-13;166;216
2020-04-13;168;15
2020-04-13;171;34
2020-04-13;173;39
2020-04-13;175;32
2020-04-13;177;54
2020-04-13;180;41
2020-04-13;183;60
2020-04-13;184;43
2020-04-13;189;30
2020-04-13;193;222
2020-04-13;197;27
2020-04-13;200;174
2020-04-13;202;160
2020-04-13;203;75
2020-04-13;209;40
2020-04-13;213;23
2020-04-13;214;22
2020-04-13;216;38
2020-04-13;221;16
2020-04-13;222;55
2020-04-13;225;74
2020-04-13;226;27
2020-04-13;228;116
2020-04-13;230;67
2020-04-13;232;76
2020-04-13;233;69
2020-04-13;243;62
2020-04-13;244;36
2020-04-13;246;100
2020-04-13;252;44
2020-04-13;262;41
2020-04-13;263;26
2020-04-13;267;41
2020-04-13;268;385
2020-04-13;269;77
2020-04-13;273;16
2020-04-13;274;35
2020-04-13;275;55
2020-04-13;277;2
2020-04-13;279;17
2020-04-13;281;67
2020-04-13;285;42
2020-04-13;289;29
2020-04-13;293;17
2020-04-13;294;19
2020-04-13;296;86
2020-04-13;297;40
2020-04-13;299;60
2020-04-13;301;46
2020-04-13;302;112
2020-04-13;303;63
2020-04-13;307;117
2020-04-13;308;25
2020-04-13;310;77
2020-04-13;312;19
2020-04-13;313;26
2020-04-13;317;10
2020-04-13;321;87
2020-04-13;327;30
2020-04-13;331;28
2020-04-13;335;29
2020-04-13;339;12
2020-04-13;340;15
2020-04-13;342;59
2020-04-13;344;558
2020-04-13;345;72
2020-04-13;351;19
2020-04-13;352;23
2020-04-13;353;72
2020-04-13;355;88
2020-04-13;356;66
2020-04-13;358;29
2020-04-13;361;164
2020-04-13;362;201
2020-04-13;363;1190
2020-04-13;370;8
2020-04-13;373;45
2020-04-13;375;55
2020-04-13;376;17
2020-04-13;377;37
2020-04-13;383;54
2020-04-13;384;20
2020-04-13;385;46
2020-04-13;388;25
2020-04-13;392;217
2020-04-13;394;156
2020-04-13;396;67
2020-04-13;397;78
2020-04-13;398;79
2020-04-13;399;32
2020-04-13;400;25
2020-04-13;402;66
2020-04-13;405;55
2020-04-13;406;48
2020-04-13;415;17
2020-04-13;416;34
2020-04-13;417;20
2020-04-13;420;48
2020-04-13;431;18
2020-04-13;432;5
2020-04-13;437;23
2020-04-13;439;136
2020-04-13;441;56
2020-04-13;448;11
2020-04-13;450;18
2020-04-13;451;33
2020-04-13;453;177
2020-04-13;457;28
2020-04-13;473;27
2020-04-13;479;220
2020-04-13;482;26
2020-04-13;484;105
2020-04-13;489;69
2020-04-13;498;33
2020-04-13;501;23
2020-04-13;502;159
2020-04-13;503;92
2020-04-13;505;159
2020-04-13;512;107
2020-04-13;513;140
2020-04-13;518;617
2020-04-13;523;25
2020-04-13;530;50
2020-04-13;531;22
2020-04-13;532;39
2020-04-13;534;20
2020-04-13;537;82
2020-04-13;542;40
2020-04-13;546;93
2020-04-13;547;18
2020-04-13;553;13
2020-04-13;556;37
2020-04-13;569;33
2020-04-13;575;27
2020-04-13;579;27
2020-04-13;589;40
2020-04-13;590;38
2020-04-13;597;69
2020-04-13;599;1230
2020-04-13;603;54
2020-04-13;606;80
2020-04-13;610;30
2020-04-13;613;57
2020-04-13;614;21
2020-04-13;622;130
2020-04-13;626;24
2020-04-13;627;33
2020-04-13;629;31
2020-04-13;632;97
2020-04-13;637;98
2020-04-13;638;7
2020-04-13;642;61
2020-04-13;654;18
2020-04-13;664;57
2020-04-13;668;55
2020-04-13;677;25
2020-04-13;678;15
2020-04-13;687;34
2020-04-13;703;20
2020-04-13;715;73
2020-04-13;716;102
2020-04-13;717;19
2020-04-13;718;44
2020-04-13;736;55
2020-04-13;737;14
2020-04-13;743;39
2020-04-13;744;4
2020-04-13;748;55
2020-04-13;753;45
2020-04-13;755;80
2020-04-13;756;65
2020-04-13;757;39
2020-04-13;758;364
2020-04-13;762;107
2020-04-13;765;4
2020-04-13;766;51
2020-04-13;770;40
2020-04-13;772;294
2020-04-13;777;111
2020-04-13;779;21
2020-04-13;784;51
2020-04-13;785;60
2020-04-13;786;42
2020-04-13;788;31
2020-04-13;794;208
2020-04-13;796;292
2020-04-13;797;81
2020-04-13;798;28
2020-04-13;809;42
2020-04-13;815;20
2020-04-13;820;33
2020-04-13;823;36
2020-04-13;824;47
2020-04-13;826;72
2020-04-13;828;321
2020-04-13;840;35
2020-04-13;845;64
2020-04-13;847;65
2020-04-13;848;50
2020-04-13;851;45
2020-04-13;852;21
2020-04-13;855;499
2020-04-13;856;212
2020-04-13;858;90
2020-04-13;861;66
2020-04-13;865;75
2020-04-13;866;20
2020-04-13;867;98
2020-04-13;873;20
2020-04-13;879;44
2020-04-13;880;29
2020-04-13;882;80
2020-04-13;888;25
2020-04-13;889;31
2020-04-13;893;10
2020-04-13;899;53
2020-04-13;907;39
2020-04-13;917;190
2020-04-13;928;89
2020-04-13;935;400
2020-04-13;938;49
2020-04-13;944;23
2020-04-13;946;39
2020-04-13;957;94
2020-04-13;965;28
2020-04-13;971;68
2020-04-13;981;19
2020-04-13;983;198
2020-04-13;984;71
2020-04-13;986;23
2020-04-13;988;95
2020-04-13;994;46
2020-04-13;995;82
2020-04-13;1507;88
2020-04-13;1509;37
2020-04-13;1525;30
2020-04-13;1581;65
2020-04-13;1586;35
2020-04-13;1598;26
2020-04-13;1621;122
2020-04-13;1640;121
2020-04-13;1641;51
2020-04-13;1652;133
2020-04-13;1655;43
2020-04-13;1658;38
2020-04-13;1659;70
2020-04-13;1667;14
2020-04-13;1669;37
2020-04-13;1674;124
2020-04-13;1676;24
2020-04-13;1680;9
2020-04-13;1681;4
2020-04-13;1684;39
2020-04-13;1685;98
2020-04-13;1690;26
2020-04-13;1695;5
2020-04-13;1696;16
2020-04-13;1699;12
2020-04-13;1700;39
2020-04-13;1701;23
2020-04-13;1702;53
2020-04-13;1705;58
2020-04-13;1706;125
2020-04-13;1708;47
2020-04-13;1709;41
2020-04-13;1711;62
2020-04-13;1714;15
2020-04-13;1719;42
2020-04-13;1721;194
2020-04-13;1723;40
2020-04-13;1724;33
2020-04-13;1728;38
2020-04-13;1729;38
2020-04-13;1730;32
2020-04-13;1731;17
2020-04-13;1734;95
2020-04-13;1735;47
2020-04-13;1740;62
2020-04-13;1742;71
2020-04-13;1771;63
2020-04-13;1773;30
2020-04-13;1774;59
2020-04-13;1783;148
2020-04-13;1842;11
2020-04-13;1859;31
2020-04-13;1876;28
2020-04-13;1883;217
2020-04-13;1884;14
2020-04-13;1891;6
2020-04-13;1892;64
2020-04-13;1894;220
2020-04-13;1895;6
2020-04-13;1896;103
2020-04-13;1900;52
2020-04-13;1901;28
2020-04-13;1903;105
2020-04-13;1904;65
2020-04-13;1911;49
2020-04-13;1916;57
2020-04-13;1924;214
2020-04-13;1926;64
2020-04-13;1930;104
2020-04-13;1931;93
2020-04-13;1940;45
2020-04-13;1942;72
2020-04-13;1945;123
2020-04-13;1948;387
2020-04-13;1949;58
2020-04-13;1950;5
2020-04-13;1952;22
2020-04-13;1954;68
2020-04-13;1955;45
2020-04-13;1959;85
2020-04-13;1960;108
2020-04-13;1961;149
2020-04-13;1963;155
2020-04-13;1966;22
2020-04-13;1969;50
2020-04-13;1970;22
2020-04-13;1978;73
2020-04-14;3;2
2020-04-14;10;13
2020-04-14;14;137
2020-04-14;24;2
2020-04-14;34;175
2020-04-14;37;4
2020-04-14;47;7
2020-04-14;50;20
2020-04-14;59;5
2020-04-14;72;11
2020-04-14;74;58
2020-04-14;80;47
2020-04-14;85;2
2020-04-14;86;17
2020-04-14;90;27
2020-04-14;93;1
2020-04-14;98;13
2020-04-14;106;29
2020-04-14;109;40
2020-04-14;114;58
2020-04-14;118;41
2020-04-14;119;25
2020-04-14;141;64
2020-04-14;147;40
2020-04-14;148;53
2020-04-14;150;117
2020-04-14;153;139
2020-04-14;158;40
2020-04-14;160;124
2020-04-14;163;41
2020-04-14;164;100
2020-04-14;166;228
2020-04-14;168;15
2020-04-14;171;35
2020-04-14;173;39
2020-04-14;175;32
2020-04-14;177;60
2020-04-14;180;42
2020-04-14;183;61
2020-04-14;184;44
2020-04-14;189;31
2020-04-14;193;232
2020-04-14;197;27
2020-04-14;200;180
2020-04-14;202;170
2020-04-14;203;77
2020-04-14;209;40
2020-04-14;213;24
2020-04-14;214;24
2020-04-14;216;38
2020-04-14;221;16
2020-04-14;222;59
2020-04-14;225;75
2020-04-14;226;27
2020-04-14;228;124
2020-04-14;230;73
2020-04-14;232;79
2020-04-14;233;70
2020-04-14;243;62
2020-04-14;244;36
2020-04-14;246;106
2020-04-14;252;44
2020-04-14;262;43
2020-04-14;263;27
2020-04-14;267;43
2020-04-14;268;398
2020-04-14;269;82
2020-04-14;273;16
2020-04-14;274;36
2020-04-14;275;55
2020-04-14;277;2
2020-04-14;279;17
2020-04-14;281;68
2020-04-14;285;43
2020-04-14;289;30
2020-04-14;293;19
2020-04-14;294;21
2020-04-14;296;88
2020-04-14;297;40
2020-04-14;299;63
2020-04-14;301;46
2020-04-14;302;116
2020-04-14;303;63
2020-04-14;307;121
2020-04-14;308;26
2020-04-14;310;79
2020-04-14;312;20
2020-04-14;313;30
2020-04-14;317;11
2020-04-14;321;91
2020-04-14;327;31
2020-04-14;331;29
2020-04-14;335;29
2020-04-14;339;12
2020-04-14;340;15
2020-04-14;342;61
2020-04-14;344;577
2020-04-14;345;78
2020-04-14;351;21
2020-04-14;352;23
2020-04-14;353;74
2020-04-14;355;90
2020-04-14;356;69
2020-04-14;358;30
2020-04-14;361;165
2020-04-14;362;204
2020-04-14;363;1227
2020-04-14;370;8
2020-04-14;373;46
2020-04-14;375;55
2020-04-14;376;17
2020-04-14;377;37
2020-04-14;383;55
2020-04-14;384;20
2020-04-14;385;47
2020-04-14;388;25
2020-04-14;392;218
2020-04-14;394;158
2020-04-14;396;67
2020-04-14;397;80
2020-04-14;398;88
2020-04-14;399;34
2020-04-14;400;27
2020-04-14;402;70
2020-04-14;405;56
2020-04-14;406;48
2020-04-14;415;17
2020-04-14;416;36
2020-04-14;417;21
2020-04-14;420;50
2020-04-14;431;19
2020-04-14;432;5
2020-04-14;437;23
2020-04-14;439;142
2020-04-14;441;57
2020-04-14;448;11
2020-04-14;450;18
2020-04-14;451;35
2020-04-14;453;178
2020-04-14;457;28
2020-04-14;473;29
2020-04-14;479;224
2020-04-14;482;27
2020-04-14;484;106
2020-04-14;489;72
2020-04-14;498;33
2020-04-14;501;23
2020-04-14;502;164
2020-04-14;503;95
2020-04-14;505;163
2020-04-14;512;112
2020-04-14;513;148
2020-04-14;518;635
2020-04-14;523;25
2020-04-14;530;50
2020-04-14;531;22
2020-04-14;532;40
2020-04-14;534;20
2020-04-14;537;83
2020-04-14;542;40
2020-04-14;546;93
2020-04-14;547;18
2020-04-14;553;13
2020-04-14;556;37
2020-04-14;569;33
2020-04-14;575;27
2020-04-14;579;27
2020-04-14;589;40
2020-04-14;590;40
2020-04-14;597;70
2020-04-14;599;1281
2020-04-14;603;57
2020-04-14;606;85
2020-04-14;610;32
2020-04-14;613;57
2020-04-14;614;21
2020-04-14;622;132
2020-04-14;626;24
2020-04-14;627;33
2020-04-14;629;30
2020-04-14;632;100
2020-04-14;637;102
2020-04-14;638;7
2020-04-14;642;63
2020-04-14;654;18
2020-04-14;664;58
2020-04-14;668;57
2020-04-14;677;25
2020-04-14;678;15
2020-04-14;687;34
2020-04-14;703;22
2020-04-14;715;80
2020-04-14;716;107
2020-04-14;717;19
2020-04-14;718;44
2020-04-14;736;57
2020-04-14;737;14
2020-04-14;743;45
2020-04-14;744;4
2020-04-14;748;58
2020-04-14;753;45
2020-04-14;755;80
2020-04-14;756;69
2020-04-14;757;39
2020-04-14;758;367
2020-04-14;762;110
2020-04-14;765;4
2020-04-14;766;51
2020-04-14;770;42
2020-04-14;772;308
2020-04-14;777;116
2020-04-14;779;22
2020-04-14;784;52
2020-04-14;785;60
2020-04-14;786;42
2020-04-14;788;31
2020-04-14;794;220
2020-04-14;796;296
2020-04-14;797;84
2020-04-14;798;28
2020-04-14;809;42
2020-04-14;815;22
2020-04-14;820;35
2020-04-14;823;38
2020-04-14;824;47
2020-04-14;826;72
2020-04-14;828;326
2020-04-14;840;36
2020-04-14;845;68
2020-04-14;847;71
2020-04-14;848;51
2020-04-14;851;45
2020-04-14;852;22
2020-04-14;855;501
2020-04-14;856;217
2020-04-14;858;97
2020-04-14;861;76
2020-04-14;865;75
2020-04-14;866;21
2020-04-14;867;101
2020-04-14;873;24
2020-04-14;879;45
2020-04-14;880;29
2020-04-14;882;90
2020-04-14;888;28
2020-04-14;889;33
2020-04-14;893;11
2020-04-14;899;57
2020-04-14;907;41
2020-04-14;917;205
2020-04-14;928;95
2020-04-14;935;440
2020-04-14;938;60
2020-04-14;944;24
2020-04-14;946;39
2020-04-14;957;98
2020-04-14;965;30
2020-04-14;971;72
2020-04-14;981;20
2020-04-14;983;202
2020-04-14;984;76
2020-04-14;986;25
2020-04-14;988;95
2020-04-14;994;51
2020-04-14;995;84
2020-04-14;1507;90
2020-04-14;1509;41
2020-04-14;1525;32
2020-04-14;1581;67
2020-04-14;1586;38
2020-04-14;1598;27
2020-04-14;1621;124
2020-04-14;1640;126
2020-04-14;1641;53
2020-04-14;1652;133
2020-04-14;1655;43
2020-04-14;1658;42
2020-04-14;1659;74
2020-04-14;1667;17
2020-04-14;1669;38
2020-04-14;1674;129
2020-04-14;1676;27
2020-04-14;1680;10
2020-04-14;1681;4
2020-04-14;1684;40
2020-04-14;1685;99
2020-04-14;1690;27
2020-04-14;1695;5
2020-04-14;1696;16
2020-04-14;1699;13
2020-04-14;1700;40
2020-04-14;1701;23
2020-04-14;1702;54
2020-04-14;1705;59
2020-04-14;1706;136
2020-04-14;1708;51
2020-04-14;1709;41
2020-04-14;1711;64
2020-04-14;1714;15
2020-04-14;1719;42
2020-04-14;1721;198
2020-04-14;1723;40
2020-04-14;1724;34
2020-04-14;1728;38
2020-04-14;1729;41
2020-04-14;1730;32
2020-04-14;1731;17
2020-04-14;1734;99
2020-04-14;1735;48
2020-04-14;1740;63
2020-04-14;1742;72
2020-04-14;1771;69
2020-04-14;1773;33
2020-04-14;1774;60
2020-04-14;1783;150
2020-04-14;1842;12
2020-04-14;1859;33
2020-04-14;1876;30
2020-04-14;1883;242
2020-04-14;1884;14
2020-04-14;1891;6
2020-04-14;1892;64
2020-04-14;1894;225
2020-04-14;1895;6
2020-04-14;1896;106
2020-04-14;1900;54
2020-04-14;1901;29
2020-04-14;1903;114
2020-04-14;1904;68
2020-04-14;1911;51
2020-04-14;1916;59
2020-04-14;1924;215
2020-04-14;1926;64
2020-04-14;1930;106
2020-04-14;1931;96
2020-04-14;1940;46
2020-04-14;1942;74
2020-04-14;1945;126
2020-04-14;1948;394
2020-04-14;1949;59
2020-04-14;1950;5
2020-04-14;1952;22
2020-04-14;1954;77
2020-04-14;1955;47
2020-04-14;1959;88
2020-04-14;1960;108
2020-04-14;1961;150
2020-04-14;1963;158
2020-04-14;1966;22
2020-04-14;1969;50
2020-04-14;1970;23
2020-04-14;1978;75
